userName,score,at,content
35 Zahra Amelia Putri,5,2024-09-09 09:16:08,Memuaskan!
Rizky “Iqbal”,1,2024-09-01 15:34:57,selalu eror
Kokoh Rino Soerianto,5,2024-09-14 21:23:23,bagus
Muhamad Alrizki,5,2024-08-31 04:45:32,Ol
andre putra .b,5,2024-08-23 00:47:28,bagus
Yuriya Nugroho,5,2024-08-22 05:48:15,Keren
RommyFranky,5,2024-08-17 03:58:26,Good app
Whesly Pane,5,2024-08-16 08:03:54,Ok..👍👍👍👍👍💯💯💯💯🌟👍
ZAILANI ST,4,2024-08-19 07:24:45,Kurang akurat
Siti Rahayu,4,2024-08-08 10:02:51,Daftar khusus
Renita Dinaroh,5,2024-07-21 02:22:31,Aplikasi sangat membantu
Mia Aurellia,1,2024-08-02 05:40:27,tidak akurat
Rini Wahyuni,5,2024-08-06 10:46:27,sippp👍👍
Yusintha Handityo,5,2024-08-17 01:53:24,Ok
Mas Adi,5,2024-07-23 04:20:05,Ok
snilams PutriSayna,5,2024-08-08 01:43:23,keren
Haruko aja123,5,2024-07-20 04:06:08,Goood
Bayu bams,5,2024-08-11 02:31:08,is the best
Rahmi Yulita,5,2024-08-01 13:55:13,Baik
Amelia Ratnasari,5,2024-07-07 10:36:54,Mantap keren.
Fathia Ziya,5,2024-08-08 08:04:20,bagusss
edi ariadi,4,2024-07-01 08:43:30,Good
40C ErvianSMG,1,2024-07-01 18:31:52,bug terus
boy hendy yanto,5,2024-06-25 09:12:45,Good apps
Cv.alfadillah Ban,5,2024-06-11 07:20:16,Bagus
Adi Athus,5,2024-05-25 22:06:26,baik
Maruf Doli,5,2024-05-22 14:11:14,real time trackingnya mantap
I Nyoman Angga Sempana,5,2024-05-04 13:07:13,mantap
Rit Harwanto,5,2024-05-06 04:05:43,Akurat
Purwoko,5,2024-03-08 09:46:49,"Aplikasi iki wes neng hp ku suwe, daftar mudik gratis,durung pernah oleh.mugo wae tahun 2024 Iki ono tambahan quota"
Sarkun sholihun,1,2024-03-15 02:14:34,Loding susah...
Hery Prasetya,1,2024-03-10 00:23:06,Aplikasi gembel....
achmad muchlis rusdiyanto,4,2024-03-30 02:03:05,"cepat,komplit"
Erfan Rifaldi,5,2024-03-08 09:40:43,Good lah. Fast
NGEP NGEP,5,2024-03-06 05:47:42,apk yang perlu dan sangat membantu
Ras Simin,4,2024-03-12 01:26:33,Lumyang ngelek
wahyu gigikita,4,2024-03-15 02:41:23,banyak calo
Muhammad Fadnin,4,2024-03-29 22:05:57,IST debestt
Azki Nurul Fajri,5,2024-03-13 01:48:17,Mantapp!!!
Damar maulana Hafidh,3,2024-03-07 01:05:59,terbaik
Eva Yanti,5,2024-04-06 03:12:23,"Simple,Membantu"
Zainal Abidin,1,2024-03-17 05:57:50,GAK JELLASSZ
eko purnomo,1,2024-03-06 05:11:27,Aplikasi eror
Mt Wahyudi,1,2024-03-29 14:56:50,Apiikasinya ngeblank
Batra Lisius,1,2024-03-21 08:31:58,BANYAK KENDALA
Hadhy Suwarno,1,2024-03-13 15:00:00,Susah login
Pengguna Google,1,2024-03-17 09:54:23,Gak jelas
Rahmat Aditiawan,2,2024-03-08 01:24:21,sangat bagus
Panji Sukma,2,2024-03-14 07:56:16,Gak yakin
Pak Ikhsan,5,2024-03-07 13:24:02,Tapi blom bisa daftae
diffadiffo aljabar difa,5,2024-03-31 03:24:33,🫡👌👍
SURYO ARKAN,1,2024-03-06 05:08:28,raguna
nanang Igirianto,1,2024-03-18 02:55:10,Lelet
Kukuh Boy,1,2024-03-10 03:33:50,good
randiansyah yudhistira,1,2024-03-20 10:47:23,Payah
Angga Eko Ardianto,2,2024-03-08 01:07:09,Buruk
saeful mukti,5,2024-03-11 01:03:04,keren
Neneng Sulikah,5,2024-03-06 05:46:46,ok
Aisahtur Rachmah,5,2024-03-30 01:26:24,nice
Mas Ed,5,2024-03-09 01:11:51,alhamdulillah
mas yulianto,5,2024-03-30 01:23:55,Ok
Ontel Grab,5,2024-03-10 02:43:02,Mantap
Wr.idsari Wiraraja,5,2024-03-08 06:45:24,The Best
paramita kartika,5,2024-03-30 01:46:09,keren
Afit Yunanto,5,2024-03-10 01:27:34,terimakasih
Desy Aryani,5,2024-04-02 01:20:40,mantap
Lis Setyaningsih,5,2024-03-07 01:05:36,kereeennn
Calon Nyutuberss,5,2024-03-13 05:20:58,bagus
toink cassanova,5,2024-03-11 14:51:25,mntap
Bagus Akhfriyansah,5,2024-03-08 01:03:12,baik
Iswannandi Safirdi,5,2024-03-07 03:53:50,Mantap
Beni Musalim,5,2024-03-30 01:42:55,ok
Isa Indah Vian,5,2024-03-09 02:28:25,puas
2011 64 - Jagad enjang aryseno,5,2024-03-07 01:05:27,bagus
DIEGO,5,2024-04-20 03:51:35,Mantap
Endang Fujiati,5,2024-03-30 01:28:10,mantap
Mulan Cahyani,5,2024-03-15 02:25:45,baik
Imam Buhori,5,2024-03-30 01:25:10,mantaaap
Taufik Syahbani,5,2024-03-06 05:46:09,mantal
Kuat Riyadi,5,2024-03-07 10:13:12,mantap
WayaheWayaheee Official,5,2024-03-06 05:50:01,mantap
slamet widodo,5,2024-03-14 01:02:39,mantap
TRIAJI QOWIM MANSUR,5,2024-03-30 01:26:24,ok
noer Rochim,5,2024-03-30 01:07:24,jos
Maple Latte,5,2024-03-11 01:05:36,makasihhhh
Ipungindra Indra,5,2024-03-30 01:15:08,mantap
Rudy Setyawan,5,2024-03-10 03:28:44,Oke
Adi Susanto,5,2024-03-15 01:01:08,mantap
salis walidi123,5,2024-03-30 01:29:54,bagus
ca' qirun,5,2024-03-06 05:52:33,good
anggi debiani pratiwi,5,2024-03-08 01:03:07,mantap
Fa Zila,5,2024-03-06 07:27:17,Mantap
Ogut Luckkey,5,2024-04-02 12:19:53,mantap
SANTOS,5,2024-03-07 00:35:17,Ok
Muhammad Hanip80,5,2024-03-06 07:56:40,Membantu
Tegar Andryanto,5,2024-03-14 01:03:32,good
Abd Karim,5,2024-04-19 06:08:41,Good
Auzura Qothrunnida,5,2024-04-02 01:23:15,alhamdulillah
Qia Magetan,5,2024-03-06 05:56:34,trimakasih
Kurnia Hariawan,5,2024-03-08 01:11:12,nantab
Yudi Nugroho,5,2024-03-07 01:03:02,Mantap
Toni Untoro,5,2024-03-08 01:15:31,baik
farid bagas,5,2024-03-06 05:52:13,ok
agus amongjiwo,5,2024-03-06 00:58:00,Sukses
Siti Hasanah,5,2024-03-30 01:11:13,ok
Handi Subekti,5,2024-04-02 01:22:09,Good
Ika Oktaviani,5,2024-03-06 05:50:08,bagus
ahmad solikin,5,2024-03-06 05:50:01,jos
Iqbal Matraman,5,2024-03-10 01:38:15,puas
Hena Suhentarsih,5,2024-03-06 05:51:34,bagus
Addhe Gustandi,5,2024-03-30 01:06:05,mantap
Slamet Eko Pamuji,5,2024-03-12 01:08:17,bagus
Syauqi Syauqi,5,2024-03-30 01:42:51,baik
Sulaiman Al,5,2024-03-05 01:36:24,Mantap
Riska Nur,5,2024-03-10 02:43:26,bagus
Review Kita,5,2024-03-11 01:04:48,makasih
Keyla Gemini,5,2024-03-10 01:27:20,memuaskan
arif wicaksono,5,2024-03-06 05:27:08,Mantap
gunawan student,5,2024-03-14 01:02:40,good
Siti Khanifah,5,2024-03-12 01:01:34,mantap
Dwi Haryanti Sastro,5,2024-03-07 01:04:52,bagus
Harnu Saefulloh,5,2024-03-30 01:31:25,bgus
Ondaq Prihantoro,5,2024-03-10 07:29:54,Bermanfaat
AGUS ANWARI,5,2024-03-06 05:48:47,mantap
Toha Muslimin,5,2024-03-13 03:42:33,Oke
Muhammad Syaiful ma'rif,5,2024-04-18 06:12:22,mantap
emi sumayah,5,2024-03-13 05:17:33,mksih
Andri Apriyanto,5,2024-03-26 07:17:10,mantap
Emon Hijau,5,2024-03-07 01:08:46,ok
Ahda Channel,5,2024-03-07 01:06:54,good
Tori Din,5,2024-04-02 01:22:13,okk
joko triyono,5,2024-03-10 06:46:01,mantap
Endro Widodo,5,2024-03-09 03:25:35,Mantap
arman rizki,5,2024-03-30 03:20:36,top
Khis Bullohh,5,2024-03-07 06:04:38,Baik
Yono Bejo,5,2024-03-10 21:45:28,Mantap
Senko Gomo,5,2024-03-07 04:39:39,Done
Otw bulann Yoo,5,2024-04-05 16:35:15,mantap
Edo Prasetyo Nugroho,5,2024-03-06 05:50:36,ok
Reza Padilah,5,2024-03-30 01:17:32,ok
Fandi Orianto,5,2024-03-30 01:10:05,bagus
Amanah Techno Labs,5,2024-03-09 01:17:21,Mantap
Zubaidi,5,2024-03-13 05:22:20,mantap
Lekc Joko,5,2024-03-06 05:48:31,mantap
Jumrah Aza,5,2024-03-22 03:23:10,Sangat baik
Onthelis Cilik,5,2024-03-15 02:20:42,Aplikasi bagus
Andi CahyoRamadon,5,2024-03-12 01:33:46,bagus bangettt
mudi mahmudi,5,2024-03-29 23:10:59,Ok good
hidayat hedi,5,2024-03-06 05:48:56,makasiii bangeeet
Agung Ganteng,5,2024-03-06 05:51:14,sangat bahagia
Azanah Cantik,5,2024-03-06 05:51:16,sangat bagus
Teguh Sulaksono,5,2024-03-16 04:30:26,sangat baik
Rani Sofyanah,5,2024-03-06 05:59:12,sangat baik
Moh Zaenudin,5,2024-03-30 01:55:35,sangat mbantu
Dafa Khoirul Azzam,5,2024-03-06 03:27:33,Sangat membantu
OTOGROUND CHANNEL,5,2024-03-08 09:41:36,Ok good
Ali makmun Mashuri,5,2024-03-30 01:27:45,sangat bagus
Alif Tristanto,5,2024-03-30 01:43:49,sangat bagus
Fartogi Lee,5,2024-03-30 01:47:25,ok bangat
Anton Kurniawan,5,2024-03-11 00:53:19,Info update
Sugi Yono,5,2024-03-08 03:38:02,Mudik gratis
Iwan Tasripin,5,2024-03-11 16:46:08,Tepat waktu
ulia uli,5,2024-03-30 01:25:52,😍
Widia Wati,5,2024-03-05 05:55:36,👍
Yuli Ani,5,2024-03-10 09:52:13,👍👍👍👍👍
SLEBEW,5,2024-03-06 10:30:37,♥️
Neni Yuliana,4,2024-03-13 05:14:48,Lumayan
Mr. Prieyan,3,2024-03-06 10:11:11,Koneksiny susah
Ryo Fiduri,1,2024-03-10 01:23:00,Sangat lemotttttt
Rafli Andrean,2,2024-02-29 22:09:27,Lemot gais
Van sya Chanel,5,2024-03-07 01:03:40,ok
Harry Puspanda,5,2024-03-06 05:47:04,mantab
Mustareh,5,2024-03-06 15:50:44,mantap
Akhmad Solikan,5,2024-03-04 07:20:30,Sippp
khino my,5,2024-03-02 03:16:33,Ok
Lukmi Anggra,5,2024-03-07 01:04:02,oke
Aan Yulian Wibisono,5,2024-03-10 01:28:03,oke
Eko Adi purnomo,5,2024-03-06 05:57:04,mantap
Andri Johan,5,2024-03-06 05:47:04,bismillah
ahmad fauzan,5,2024-03-06 09:54:17,"Bagus,"
Adib Masrukhan,5,2024-03-06 14:40:15,ok mantap
Saor manullang,5,2024-03-19 13:27:01,oke gas oke gas
Ardian Yulianto,5,2024-03-04 18:01:22,TOP BGT
Suyanto Najibmk,5,2024-03-06 00:46:20,Top pokoknya
Bayu Aji hidayat,5,2024-02-29 10:57:48,Yo bisa
Soni,5,2024-03-03 22:59:17,Bagus ...
Nasim Mgg,5,2024-03-05 12:49:59,👍👍
wahyu aprianto,5,2024-02-25 09:06:06,Mantap
Abhyasa Wira Firstiriandaru,5,2024-02-19 06:16:54,OKE
Heni Bhudiarti,5,2024-02-26 15:57:41,Mantap
pitaloka diah,5,2024-01-31 11:15:41,Tracking Bus paling Akurat ✨👌
Rifky Irwansyah,5,2024-01-09 11:18:43,Sangat akurat untuk live track.
Buprali. Net (LIMBONG),5,2024-01-04 13:55:36,Mantab Paman
Azzani Putriawan,5,2023-12-30 11:14:39,mantab paman
Napek odien,4,2023-12-19 10:06:09,mantap
Sendi Susanto,5,2023-12-20 14:25:48,Mantap.. trimakasih
Iis,5,2023-12-16 04:34:24,mantapp
Heru Poernomo,5,2023-12-17 04:25:54,oke
is kandar,5,2023-12-16 21:50:25,jos
Harold Situmorang,5,2023-12-14 11:44:42,excelent
Khusnul Mubarok,5,2023-12-16 12:12:18,bagus
Idris Velina,5,2023-12-16 05:31:03,bagus
fitra 88,5,2023-12-20 06:59:37,mantap👍
Andika Pujiono,5,2023-12-17 01:18:10,aplikasi top
dap 20,5,2023-12-14 10:58:37,makasih
Kaisar Ramadan,5,2023-12-09 02:22:57,Amtap
Siceleng Daribuahantu,5,2023-12-09 06:30:31,Bagus
Anton Sujarwo,5,2023-12-09 02:45:22,mantab
Dwi Prasetyono,5,2023-12-08 01:08:40,ok
Sugi Yono,5,2023-12-08 08:43:40,bagus
Syahrul Mubarrok,5,2023-12-09 10:35:13,mantap
Coy Coy,5,2023-12-08 04:12:15,mantap 👍
Dwi Poerwanti,5,2023-12-10 14:36:16,good job
Wirda Ningsih,5,2023-12-10 10:40:24,ok banget
Aby Naufal,5,2023-12-07 02:46:06,sangat baik
gagah firdaus,5,2023-12-10 08:35:15,bagus banget
Iswanto Wanto,5,2023-12-16 15:20:37,TERIMA KASIH
Ayu Yulinar Dwianti,5,2023-12-10 02:54:32,sangat baik
Basuki Abazz,5,2023-12-06 01:06:33,good
DONY ROMDANI,5,2023-12-05 05:07:54,baik
Keisha Anindya,5,2023-12-06 03:47:21,Mantap
muhamad amin,5,2023-12-05 04:09:48,Mantap
Eka arif,5,2023-12-05 05:13:54,Mantap BETUL
maraya fadhilla,1,2023-04-19 18:33:24,Min kok g ad terminal jombang lo tlg d tambah kan y min sm terminal gresik min g ad lo min tlg d perbaiki lg min
S P,1,2023-04-13 04:08:13,Gak Jelas
nila Wati,1,2023-04-19 16:16:35,Tidak bagus
Melva Putri,5,2023-04-19 09:03:51,Mantap
TEMOK BLORA93,5,2023-04-13 10:46:31,ok
Dev Zeroun,5,2023-04-14 06:00:22,useful
agung Handoyo,5,2023-04-12 11:37:50,jos
Hartono Lahut,1,2023-03-13 07:11:05,"servenya sring down HTTP Failed, please try again gitu aja terus"
Play With Haiqal & Salma,3,2023-03-13 08:30:24,Hallo.. saya sdh fownload tp ga bs log in kenapa yaaa min?
Desy Ocvira Sari,3,2023-03-13 07:25:28,"Kok ngga bisa masuk ya bacaannya "" Http Failed , please try again """
RIDER 150 Motovlog,1,2023-03-13 13:25:35,Banyak bug nya 😑😑 WiFi data bagus tapi time out time out try again😑😑
Junias Sunarto,2,2023-03-13 12:29:40,"Apk error , loading mulu,gimana mau daftarnya."
vie arini,2,2023-03-13 10:23:35,Blm bisa login katanya https feaild please try again trus
Tiyo Nugroho,1,2023-03-13 08:50:02,"Http failed,please try agains Gagal terus"
Vireta Syahreza,3,2023-03-13 07:25:56,Knp saya gabisa log in ?
ade sutrimo,5,2023-03-13 08:25:45,HTTP Failed. please try again. Gagal maning gagal maning si kepriwe kie kang. Inyong arep daftar.
Sandy Tri Atmaja,3,2023-03-13 07:27:37,Aplikasi.ny eror Solusi.ny dong
Vian Wijaya,1,2023-03-14 09:29:08,Tiket e wes entek lurr
DEWI NURAINI,1,2023-03-26 16:42:43,Min ko ga bisa login ya
ari yanto,1,2023-03-13 09:08:26,Maw login http fail terus
Sobi Wandra,3,2023-03-13 08:42:35,Apk ny eror min
dodot modot,2,2023-03-13 07:40:54,Ga bisa log in. Http failed trus
Fitri Nugraheni,3,2023-03-13 06:18:22,Failed trs...lemot juga
Hilman Ardianta,1,2023-03-13 07:25:57,Login aja failed Mulu
Hasto Saparjo,1,2023-03-13 10:44:27,Hadeh tenanan ora iki
ANDI MULYATNO,2,2023-03-13 08:33:47,G bs login min
Rizki Oktavana,2,2023-03-13 10:01:43,Login Gagal terus failed
Alex Johnson,1,2023-03-13 10:48:05,Https faild...ckkk
Muhammad Sidiq,4,2023-03-13 08:33:34,Failed trus.???
Linda Amelia,3,2023-03-13 07:39:54,Http failed terus
Naturi Saleh,5,2023-03-13 07:30:38,"Terimakasih, Alhamdulillah 🙏🏿"
Mar Dono,1,2023-03-12 14:09:48,Ga bisa log in
Ghulam Al Mukhlisin TM,1,2023-03-13 07:48:58,Apk g jls
aisyah kurniawati,5,2023-03-16 04:11:44,Fast respon . Mantav
Septa Riani,5,2023-03-27 05:13:25,"terimakasih mitradarat, the best"
Sunardi Nardi,4,2023-03-27 05:36:52,top
Epol Wibowo,4,2023-03-13 07:17:48,bagus
Wahyu Setiawan,4,2023-03-13 11:26:31,terimakasih
Intan Nurcahyani,4,2023-03-18 04:00:34,Terimakasih
Mul Yanto,4,2023-03-27 05:58:45,jos
Alimansyur Harahap,4,2023-04-01 06:54:16,Okok ajalah
Alimi Ridho,3,2023-03-28 09:01:56,mantaps
Hartika Dwi,3,2023-03-13 12:55:05,Ok
Budi Kurniawan,5,2023-03-16 01:16:31,Terima kasih.
bayu seto,3,2023-03-13 10:22:00,http failed ?????
Slamet Sugiharto,1,2023-03-23 06:16:48,TDK respon
Arya Mahardika,1,2023-03-13 08:28:31,Failed terus
yessy na,1,2023-03-13 07:05:08,Failed teruss
Miss Yatmila,1,2023-03-13 08:26:53,ERORRRR TERUS
Burhan Boerhany,1,2023-03-13 06:06:27,Eror mulu
Purwanto Purwanto,1,2023-03-13 11:05:53,Gak sempurna
Anita Ita,1,2023-03-13 16:37:11,Kecewa
Kecapi,1,2023-03-22 01:53:31,Lemot
Ahmad Faozi,5,2023-03-15 02:24:58,Ok
Abrizam Fairel,5,2023-03-13 09:34:11,mantap
Dheca raya murgana murgana,5,2023-03-13 09:14:46,mantap
Mulyani Mulyani,5,2023-03-27 05:38:11,bagus
Masjopi Jopi,5,2023-03-13 13:31:31,Semogd
sutaryono,5,2023-03-29 03:30:49,Ok
Ghoni Magviroh,5,2023-03-19 08:24:41,Bagus
Muhammad Affan S,5,2023-03-13 09:23:23,mantap
Agung Cess,5,2023-03-27 05:24:06,jossss
woka woka,5,2023-03-29 02:49:01,Ok
Rizal Permadi,5,2023-03-13 06:26:47,Ok
Kinanthi Hayuning,5,2023-03-27 06:41:03,Simpel
Agus Prayitno,5,2023-03-13 07:27:18,good
Mayya Handayani,5,2023-03-13 09:44:18,mantap
handy maryanto,5,2023-03-17 04:16:03,Mantab
Widy Widyaksono,5,2023-03-18 03:06:58,Good
Zahra AnisyaTurrahma,5,2023-03-15 04:38:08,Terimakasih
Zulkifly Basumbul,5,2023-04-12 03:48:00,Mantaaap
Erma Yuniarti,5,2023-03-28 02:35:01,Good
Jihan Sholih,5,2023-03-14 02:41:41,Good
Orlin Avanty,5,2023-03-13 07:14:28,bagus
Sarni Sarni,5,2023-03-13 07:26:58,pelayananbagus
EDDY TYO,5,2023-03-19 02:09:37,Mantullll
Muhammad Tolut,5,2023-03-18 04:51:14,Mantap
Nur Afifah,5,2023-03-13 07:10:59,bagus
faisaltravego,5,2023-03-17 01:41:30,Mantap
Sulis Ekoprasetyo,5,2023-03-13 09:02:01,bagus
Mohammad Dahono,5,2023-03-13 08:35:22,oke
Arief Susanto,5,2023-04-01 06:22:35,Good
chanel ki djoko,5,2023-03-13 08:53:02,bagus
RULI SEPTA PURNAMA,5,2023-03-12 23:53:42,Mantap
Rita Deli68,5,2023-03-13 05:10:05,Terimakasih
eko arusaputro aji,5,2023-03-27 05:31:44,bagus
Feryanto Wahyu,5,2023-03-13 11:31:43,bagus
Ika Faradella Andyana,5,2023-03-15 02:09:03,Mantap
raissa alodia,5,2023-03-13 08:25:51,good
Anna Septiani,5,2023-03-28 02:41:08,Bagus
pas mantafff,5,2023-03-15 03:02:51,Mantaff
ramadhan “rmdn” suaidy,5,2023-03-25 15:48:13,Mantaf
Trisha Widyastuti,5,2023-03-15 13:45:52,Good
Ponirah Rah,5,2023-03-19 07:54:14,Bagus
nurul huda,5,2023-03-27 05:22:25,mantap
Jimmy Frazelly,5,2023-04-12 08:14:03,Ok
Kus Nandar,5,2023-03-13 07:22:09,ok
muh bikun,5,2023-04-12 05:42:48,baik
꧁AYUDI HENDRIYANA꧂,5,2023-03-13 05:58:15,Oke
Anita DK channel,5,2023-03-18 04:54:14,Baguss
Sugeng Priyono,5,2023-04-13 07:15:21,ok
budi alwuno,5,2023-03-30 05:24:59,Mantap
Pe Terr,5,2023-03-13 10:07:39,ok
Imam Turmudi,5,2023-03-15 00:58:48,Mantap
riangel angel,5,2023-03-13 08:24:23,good
Arif Nurhidayat,5,2023-03-20 02:07:12,Bagus
Nurul Umi,5,2023-03-18 02:24:06,Baik
Dhani Prakoso,5,2023-03-19 07:31:30,Good
Bebek H. Slamet Kemang,5,2023-03-19 03:32:03,Mantululll
Roosye Anggita,5,2023-03-13 10:02:26,Ok
Hasan Via,5,2023-03-13 02:24:10,Oke
Priyo wijayanto,5,2023-03-13 06:52:42,Mantap
Khoirunisa chira ramadani,5,2023-03-15 02:43:08,Terimakasih
M. Dean Arsya,5,2023-03-15 07:23:45,Mantab
Eko Daryanto,5,2023-03-13 07:52:50,mantab
Wildan Assabi,5,2023-03-13 21:00:23,mantap
Romadoni 91,5,2023-03-15 08:03:41,cool
Jangkung channel,5,2023-03-13 13:00:49,Bagus
Toto Wiyanto,5,2023-03-12 23:54:26,Mantap
Srikanti Srikanti,5,2023-03-19 03:50:56,Goog
Ris Tianah,5,2023-03-27 05:15:58,Keren
Gojek Jakarta Driver,5,2023-03-14 15:40:41,Matap
Hendra Bstp,5,2023-04-05 00:55:51,Mantaps
fawwaz surya,5,2023-03-15 06:12:05,Mantab
syarif nur,5,2023-03-15 03:31:09,terimakasih
negaro simson,5,2023-03-12 23:06:34,Ok
Teguh Suherman,5,2023-03-31 03:04:56,Josss
loso.pramono@gmail.com Pramono,5,2023-03-27 05:05:20,bagus
Guslan Guslan,5,2023-03-26 10:19:03,Bagus
FADILAH SURYA NINGTIYAS,5,2023-03-27 05:33:28,Membantu
Dewi Nurnaningsih,5,2023-03-13 09:30:52,bagus
Muh Yasin,5,2023-03-13 09:14:28,ok
Taufik Rahmat,5,2023-03-13 08:19:18,lanjutkan
Moses Lieba Ary,5,2023-04-06 03:49:04,Mantap
Monica Lisdayani,5,2023-03-16 07:16:51,Bagus
Agus Fatoni,5,2023-03-17 07:16:03,Cakep
Destiana Eka Sari,5,2023-03-13 07:56:09,bagus
deka rama,5,2023-03-13 10:25:10,bagus
Saiful Anam,5,2023-04-02 04:44:02,Puas
kennedi kennedi siburian,5,2023-04-01 05:43:53,Ok
Michael Marfil Marsel Repi,5,2023-03-13 11:46:48,Mantap
Muhammad Hasan,5,2023-03-28 02:58:19,Bagus
Salman Alfarisi,5,2023-04-05 06:58:53,Membantu
suparno hakim,5,2023-03-13 10:44:26,mantap
Supri Yanti,5,2023-03-13 08:28:01,keren
Seyla Eka Ariyani,5,2023-03-18 03:24:40,Mudah
kenji chenel “Chenji”,5,2023-03-18 01:02:23,Terimakasih
HADISON HERI,5,2023-03-13 07:39:06,bagus
Teguh Wijaya,5,2023-03-13 10:41:09,top
faqih ayang,5,2023-03-13 07:50:53,mantapppp
Wanto,5,2023-03-12 05:45:04,Muantaaaabbbb
Abdul Rafiq,5,2023-03-13 07:12:45,Bagus
Anang Lestyo,5,2023-03-13 13:33:25,Nice
Nurhalim,5,2023-04-01 03:33:46,Mantap
Zaki Y,5,2023-03-17 04:32:18,Keren
Tezar Prio Imani Rahman,5,2023-03-15 04:52:40,Mantul 👍
Parmo Mamo,5,2023-03-13 01:04:05,Bagus 👍
mas djito,5,2023-03-15 01:26:03,Terimakasih.....
Samini 667,5,2023-03-16 05:20:28,Terimakasih Kemenhub
bayu yasmu,5,2023-03-15 04:14:45,Trima kasih
Bagus adji,5,2023-03-15 04:33:16,Bagus mantappp
Kolank Kalink,5,2023-04-13 06:54:08,Alhamdulillah dapet
atmoko moko,5,2023-03-13 07:08:33,Kok error ya
Riyanto _,5,2023-03-15 03:39:53,Terima kasih
Zaenal Arifin,5,2023-03-13 02:23:54,Saya coba
Rukiatno Bandawasa,5,2023-03-16 05:52:57,lumayan bagus
Jafar Shodik,5,2023-03-13 08:08:37,Good service
Surintha Wahyu Agustina,5,2023-03-16 07:09:45,Thankyouu kemenhub
Alhanan Uz,5,2023-03-15 02:09:42,Alhamdulillah mudik
Muhamad Chairulnizam,5,2023-03-13 09:49:50,top markotop
Retno Werdiningsih,5,2023-03-12 23:56:17,bagus nih
Yeni Dwi astuti,5,2023-03-13 07:21:20,sangat mambantu
Mas Bro,5,2023-03-16 02:01:20,Sukses selalu
Rizki Yataqu,5,2023-03-16 02:10:21,Mantap jiwa
Dwi Purnamasari,5,2023-03-13 07:10:05,terimakasih kemenhub
Hendra Saputra,5,2023-03-15 02:41:17,Tera kasih
Allan Ozil,5,2023-03-15 01:53:35,Mudik mantap
suendri wibawa,5,2023-03-13 05:43:40,aplikasi eror
Ifania Wati,5,2023-03-15 01:50:38,Sudah baik
Erna Indriani,5,2023-04-01 02:27:11,Sangat baik
Arsha Fathan,5,2023-03-13 09:37:30,trima kasih
Siti Nurfaiyah,5,2023-03-19 02:53:27,Terima Kasih
iin poernomo,5,2023-03-15 01:27:14,Trimakasih banyak
Slamet Santoso,5,2023-03-13 08:23:14,dishub yes
Ibnu Khoirul,5,2023-03-17 07:34:48,sangat bagus
siti asih winarni,5,2023-03-13 12:23:45,sangat bagus
Farah Agustin,5,2023-03-20 03:29:28,Good kob
sulis Mawon,5,2023-03-29 01:08:03,Mudik gratis
isco marisco,5,2023-03-16 04:49:17,mantap jiwa
Mini Aisyah,5,2023-03-15 03:39:33,Luar bisa
ADE ISMANTO,5,2023-03-31 02:54:25,Sangat bagus
alif azwar,5,2023-03-13 10:13:56,respon cepat
Danny Hafiz Alrasyid,5,2023-03-29 02:16:09,Sangat bagus
Tar Sam,5,2023-03-13 10:52:13,top markotop
SUPRIANTO SUPRIANTO,5,2023-03-13 09:12:51,Aplikasinya error
M. Dzunnurra'in Al-Fatih,5,2023-03-13 07:52:22,terima kasih
Hari Sugianto,5,2023-03-31 07:12:04,Sangat bagus
News Zone,5,2023-03-13 12:05:15,Sangat informatif
Siswanto Siswanto,5,2023-03-13 08:45:09,luar biasa
raden afnan,5,2023-03-28 05:23:02,Sangat bagus
Ami Ami,5,2023-03-13 07:25:10,Sangat baik
Ratno Alpadani,5,2023-03-19 12:18:27,Aplikasi bagus
BUDI SANTOSO2,5,2023-03-14 00:53:28,Belum coba
Dzikri Aditya Lizuono,5,2023-03-13 10:55:59,👍💯👍💯👍💯
Mas Boy WMC,5,2023-03-30 00:47:04,👍👍👍👍👍
Jazuri Pranoto,5,2023-03-29 03:07:56,👍👍👍👍
Ilham Septia Randi (TEM),5,2023-03-16 07:40:01,👍
Zai Ahmad,5,2023-03-17 01:28:29,😊
Sari Ikhun,5,2023-03-15 02:17:20,The good app very help an every situation.
Iyan Gboy,4,2023-03-13 10:10:07,Ok
WIDIANTO PURWONDO (WIDIANTO),5,2023-03-10 11:39:45,Ok cmk loading agak lemot
tri murni,4,2023-03-13 08:06:40,good job
Sri Rahayu Rahayu,4,2023-03-13 07:30:38,mantull...
Aam zie,5,2023-03-13 07:59:20,baik
Tajul Arif,5,2023-03-11 02:59:05,Mantap 👍
Robert Jazuli,5,2023-03-13 07:20:10,mantap banget
Pena Back,5,2023-03-15 02:10:38,Ok mantap
JOKO PITOYO,5,2023-02-28 13:45:26,Mantap 🙏👍👍🙏
Sulistyo Wibowo,1,2023-03-13 07:48:07,HTTP failed try again Tidak bisa log in
maxxime ojole,1,2024-03-10 05:09:43,event mudik gratis taeekkkk
Siti Musdalifah,3,2023-03-13 10:00:12,Http failed terus
Ramidi Di,1,2024-03-05 08:18:34,Adminya mblegedesss php
hendrik sternfeuer,4,2024-02-17 10:23:33,Berguna
Yudha Sakti R,5,2023-03-13 07:26:52,bedebes dah ni apk
Selembe Ombe,5,2024-03-12 22:55:37,keren 👍🏼
